ds,y
11/29/2006,85.46
11/30/2006,85.46
12/1/2006,85.46
12/2/2006,85.46
12/3/2006,85.46
12/4/2006,87.44
12/5/2006,87.44
12/6/2006,87.44
12/7/2006,87.44
12/8/2006,87.44
12/9/2006,87.44
12/10/2006,87.44
12/11/2006,87.7
12/12/2006,87.7
12/13/2006,87.7
12/14/2006,87.7
12/15/2006,87.7
12/16/2006,87.7
12/17/2006,87.7
12/18/2006,87.9
12/19/2006,87.9
12/20/2006,87.9
12/21/2006,87.9
12/22/2006,87.9
12/23/2006,87.9
12/24/2006,87.9
12/25/2006,87.85
12/26/2006,87.85
12/27/2006,87.85
12/28/2006,87.85
12/29/2006,87.85
12/30/2006,87.85
12/31/2006,87.85
1/1/2007,87.66
1/2/2007,87.66
1/3/2007,87.66
1/4/2007,87.66
1/5/2007,87.66
1/6/2007,87.66
1/7/2007,87.66
1/8/2007,87.1
1/9/2007,87.1
1/10/2007,87.1
1/11/2007,87.1
1/12/2007,87.1
1/13/2007,87.1
1/14/2007,87.1
1/15/2007,86.28
1/16/2007,86.28
1/17/2007,86.28
1/18/2007,86.28
1/19/2007,86.28
1/20/2007,86.28
1/21/2007,86.28
1/22/2007,85.66
1/23/2007,85.66
1/24/2007,85.66
1/25/2007,85.66
1/26/2007,85.66
1/27/2007,85.66
1/28/2007,85.66
1/29/2007,85.62
1/30/2007,85.62
1/31/2007,85.62
2/1/2007,85.62
2/2/2007,85.62
2/3/2007,85.62
2/4/2007,85.62
2/5/2007,86.12
2/6/2007,86.12
2/7/2007,86.12
2/8/2007,86.12
2/9/2007,86.12
2/10/2007,86.12
2/11/2007,86.12
2/12/2007,86.6
2/13/2007,86.6
2/14/2007,86.6
2/15/2007,86.6
2/16/2007,86.6
2/17/2007,86.6
2/18/2007,86.6
2/19/2007,87.07
2/20/2007,87.07
2/21/2007,87.07
2/22/2007,87.07
2/23/2007,87.07
2/24/2007,87.07
2/25/2007,87.07
2/26/2007,87.74
2/27/2007,87.74
2/28/2007,87.74
3/1/2007,87.74
3/2/2007,87.74
3/3/2007,87.74
3/4/2007,87.74
3/5/2007,88.48
3/6/2007,88.48
3/7/2007,88.48
3/8/2007,88.48
3/9/2007,88.48
3/10/2007,88.48
3/11/2007,88.48
3/12/2007,88.93
3/13/2007,88.93
3/14/2007,88.93
3/15/2007,88.93
3/16/2007,88.93
3/17/2007,88.93
3/18/2007,88.93
3/19/2007,89.32
3/20/2007,89.32
3/21/2007,89.32
3/22/2007,89.32
3/23/2007,89.32
3/24/2007,89.32
3/25/2007,89.32
3/26/2007,90.47
3/27/2007,90.47
3/28/2007,90.47
3/29/2007,90.47
3/30/2007,90.47
3/31/2007,90.47
4/1/2007,90.47
4/2/2007,91.18
4/3/2007,91.18
4/4/2007,91.18
4/5/2007,91.18
4/6/2007,91.18
4/7/2007,91.18
4/8/2007,91.18
4/9/2007,91.18
4/10/2007,91.99
4/11/2007,91.99
4/12/2007,91.99
4/13/2007,91.99
4/14/2007,91.99
4/15/2007,91.99
4/16/2007,92.93
4/17/2007,92.93
4/18/2007,92.93
4/19/2007,92.93
4/20/2007,92.93
4/21/2007,92.93
4/22/2007,92.93
4/23/2007,93.45
4/24/2007,93.45
4/25/2007,93.45
4/26/2007,93.45
4/27/2007,93.45
4/28/2007,93.45
4/29/2007,93.45
4/30/2007,94.43
5/1/2007,94.43
5/2/2007,94.43
5/3/2007,94.43
5/4/2007,94.43
5/5/2007,94.43
5/6/2007,94.43
5/7/2007,95.07
5/8/2007,95.07
5/9/2007,95.07
5/10/2007,95.07
5/11/2007,95.07
5/12/2007,95.07
5/13/2007,95.07
5/14/2007,95.71
5/15/2007,95.71
5/16/2007,95.71
5/17/2007,95.71
5/18/2007,95.71
5/19/2007,95.71
5/20/2007,95.71
5/21/2007,96.16
5/22/2007,96.16
5/23/2007,96.16
5/24/2007,96.16
5/25/2007,96.16
5/26/2007,96.16
5/27/2007,96.16
5/28/2007,96.51
5/29/2007,96.51
5/30/2007,96.51
5/31/2007,96.51
6/1/2007,96.51
6/2/2007,96.51
6/3/2007,96.51
6/4/2007,96.61
6/5/2007,96.61
6/6/2007,96.61
6/7/2007,96.61
6/8/2007,96.61
6/9/2007,96.61
6/10/2007,96.61
6/11/2007,96.56
6/12/2007,96.56
6/13/2007,96.56
6/14/2007,96.56
6/15/2007,96.56
6/16/2007,96.56
6/17/2007,96.56
6/18/2007,96.54
6/19/2007,96.54
6/20/2007,96.54
6/21/2007,96.54
6/22/2007,96.54
6/23/2007,96.54
6/24/2007,96.54
6/25/2007,96.36
6/26/2007,96.36
6/27/2007,96.36
6/28/2007,96.36
6/29/2007,96.36
6/30/2007,96.36
7/1/2007,96.36
7/2/2007,96.2
7/3/2007,96.2
7/4/2007,96.2
7/5/2007,96.2
7/6/2007,96.2
7/7/2007,96.2
7/8/2007,96.2
7/9/2007,96.21
7/10/2007,96.21
7/11/2007,96.21
7/12/2007,96.21
7/13/2007,96.21
7/14/2007,96.21
7/15/2007,96.21
7/16/2007,96.23
7/17/2007,96.23
7/18/2007,96.23
7/19/2007,96.23
7/20/2007,96.23
7/21/2007,96.23
7/22/2007,96.23
7/23/2007,96.2
7/24/2007,96.2
7/25/2007,96.2
7/26/2007,96.2
7/27/2007,96.2
7/28/2007,96.2
7/29/2007,96.2
7/30/2007,96.15
7/31/2007,96.15
8/1/2007,96.15
8/2/2007,96.15
8/3/2007,96.15
8/4/2007,96.15
8/5/2007,96.15
8/6/2007,96
8/7/2007,96
8/8/2007,96
8/9/2007,96
8/10/2007,96
8/11/2007,96
8/12/2007,96
8/13/2007,95.31
8/14/2007,95.31
8/15/2007,95.31
8/16/2007,95.31
8/17/2007,95.31
8/18/2007,95.31
8/19/2007,95.31
8/20/2007,95
8/21/2007,95
8/22/2007,95
8/23/2007,95
8/24/2007,95
8/25/2007,95
8/26/2007,95
8/27/2007,94.8
8/28/2007,94.8
8/29/2007,94.8
8/30/2007,94.8
8/31/2007,94.8
9/1/2007,94.8
9/2/2007,94.8
9/3/2007,94.63
9/4/2007,94.63
9/5/2007,94.63
9/6/2007,94.63
9/7/2007,94.63
9/8/2007,94.63
9/9/2007,94.63
9/10/2007,94.65
9/11/2007,94.65
9/12/2007,94.65
9/13/2007,94.65
9/14/2007,94.65
9/15/2007,94.65
9/16/2007,94.65
9/17/2007,94.91
9/18/2007,94.91
9/19/2007,94.91
9/20/2007,94.91
9/21/2007,94.91
9/22/2007,94.91
9/23/2007,94.91
9/24/2007,96.39
9/25/2007,96.39
9/26/2007,96.39
9/27/2007,96.39
9/28/2007,96.39
9/29/2007,96.39
9/30/2007,96.39
10/1/2007,97.14
10/2/2007,97.14
10/3/2007,97.14
10/4/2007,97.14
10/5/2007,97.14
10/6/2007,97.14
10/7/2007,97.14
10/8/2007,97.19
10/9/2007,97.19
10/10/2007,97.19
10/11/2007,97.19
10/12/2007,97.19
10/13/2007,97.19
10/14/2007,97.19
10/15/2007,97.81
10/16/2007,97.81
10/17/2007,97.81
10/18/2007,97.81
10/19/2007,97.81
10/20/2007,97.81
10/21/2007,97.81
10/22/2007,98.26
10/23/2007,98.26
10/24/2007,98.26
10/25/2007,98.26
10/26/2007,98.26
10/27/2007,98.26
10/28/2007,98.26
10/29/2007,99.36
10/30/2007,99.36
10/31/2007,99.36
11/1/2007,99.36
11/2/2007,99.36
11/3/2007,99.36
11/4/2007,99.36
11/5/2007,100.74
11/6/2007,100.74
11/7/2007,100.74
11/8/2007,100.74
11/9/2007,100.74
11/10/2007,100.74
11/11/2007,100.74
11/12/2007,101.47
11/13/2007,101.47
11/14/2007,101.47
11/15/2007,101.47
11/16/2007,101.47
11/17/2007,101.47
11/18/2007,101.47
11/19/2007,102.13
11/20/2007,102.13
11/21/2007,102.13
11/22/2007,102.13
11/23/2007,102.13
11/24/2007,102.13
11/25/2007,102.13
11/26/2007,102.58
11/27/2007,102.58
11/28/2007,102.58
11/29/2007,102.58
11/30/2007,102.58
12/1/2007,102.58
12/2/2007,102.58
12/3/2007,102.67
12/4/2007,102.67
12/5/2007,102.67
12/6/2007,102.67
12/7/2007,102.67
12/8/2007,102.67
12/9/2007,102.67
12/10/2007,102.6
12/11/2007,102.6
12/12/2007,102.6
12/13/2007,102.6
12/14/2007,102.6
12/15/2007,102.6
12/16/2007,102.6
12/17/2007,102.53
12/18/2007,102.53
12/19/2007,102.53
12/20/2007,102.53
12/21/2007,102.53
12/22/2007,102.53
12/23/2007,102.53
12/24/2007,102.66
12/25/2007,102.66
12/26/2007,102.66
12/27/2007,102.66
12/28/2007,102.66
12/29/2007,102.66
12/30/2007,102.66
12/31/2007,103.37
1/1/2008,103.37
1/2/2008,103.37
1/3/2008,103.37
1/4/2008,103.37
1/5/2008,103.37
1/6/2008,103.37
1/7/2008,103.82
1/8/2008,103.82
1/9/2008,103.82
1/10/2008,103.82
1/11/2008,103.82
1/12/2008,103.82
1/13/2008,103.82
1/14/2008,104.22
1/15/2008,104.22
1/16/2008,104.22
1/17/2008,104.22
1/18/2008,104.22
1/19/2008,104.22
1/20/2008,104.22
1/21/2008,104.22
1/22/2008,104.22
1/23/2008,104.22
1/24/2008,104.22
1/25/2008,104.22
1/26/2008,104.22
1/27/2008,104.22
1/28/2008,104.03
1/29/2008,104.03
1/30/2008,104.03
1/31/2008,104.03
2/1/2008,104.03
2/2/2008,104.03
2/3/2008,104.03
2/4/2008,103.67
2/5/2008,103.67
2/6/2008,103.67
2/7/2008,103.67
2/8/2008,103.67
2/9/2008,103.67
2/10/2008,103.67
2/11/2008,103.7
2/12/2008,103.7
2/13/2008,103.7
2/14/2008,103.7
2/15/2008,103.7
2/16/2008,103.7
2/17/2008,103.7
2/18/2008,104.65
2/19/2008,104.65
2/20/2008,104.65
2/21/2008,104.65
2/22/2008,104.65
2/23/2008,104.65
2/24/2008,104.65
2/25/2008,105.24
2/26/2008,105.24
2/27/2008,105.24
2/28/2008,105.24
2/29/2008,105.24
3/1/2008,105.24
3/2/2008,105.24
3/3/2008,105.96
3/4/2008,105.96
3/5/2008,105.96
3/6/2008,105.96
3/7/2008,105.96
3/8/2008,105.96
3/9/2008,105.96
3/10/2008,106.41
3/11/2008,106.41
3/12/2008,106.41
3/13/2008,106.41
3/14/2008,106.41
3/15/2008,106.41
3/16/2008,106.41
3/17/2008,106.9
3/18/2008,106.9
3/19/2008,106.9
3/20/2008,106.9
3/21/2008,106.9
3/22/2008,106.9
3/23/2008,106.9
3/24/2008,107.1
3/25/2008,107.1
3/26/2008,107.1
3/27/2008,107.1
3/28/2008,107.1
3/29/2008,107.1
3/30/2008,107.1
3/31/2008,107.24
4/1/2008,107.24
4/2/2008,107.24
4/3/2008,107.24
4/4/2008,107.24
4/5/2008,107.24
4/6/2008,107.24
4/7/2008,107.61
4/8/2008,107.61
4/9/2008,107.61
4/10/2008,107.61
4/11/2008,107.61
4/12/2008,107.61
4/13/2008,107.61
4/14/2008,108.57
4/15/2008,108.57
4/16/2008,108.57
4/17/2008,108.57
4/18/2008,108.57
4/19/2008,108.57
4/20/2008,108.57
4/21/2008,109.5
4/22/2008,109.5
4/23/2008,109.5
4/24/2008,109.5
4/25/2008,109.5
4/26/2008,109.5
4/27/2008,109.5
4/28/2008,110.3
4/29/2008,110.3
4/30/2008,110.3
5/1/2008,110.3
5/2/2008,110.3
5/3/2008,110.3
5/4/2008,110.3
5/5/2008,111.04
5/6/2008,111.04
5/7/2008,111.04
5/8/2008,111.04
5/9/2008,111.04
5/10/2008,111.04
5/11/2008,111.04
5/12/2008,112.96
5/13/2008,112.96
5/14/2008,112.96
5/15/2008,112.96
5/16/2008,112.96
5/17/2008,112.96
5/18/2008,112.96
5/19/2008,114.79
5/20/2008,114.79
5/21/2008,114.79
5/22/2008,114.79
5/23/2008,114.79
5/24/2008,114.79
5/25/2008,114.79
5/26/2008,116.03
5/27/2008,116.03
5/28/2008,116.03
5/29/2008,116.03
5/30/2008,116.03
5/31/2008,116.03
6/1/2008,116.03
6/2/2008,116.86
6/3/2008,116.86
6/4/2008,116.86
6/5/2008,116.86
6/6/2008,116.86
6/7/2008,116.86
6/8/2008,116.86
6/9/2008,117.69
6/10/2008,117.69
6/11/2008,117.69
6/12/2008,117.69
6/13/2008,117.69
6/14/2008,117.69
6/15/2008,117.69
6/16/2008,118.44
6/17/2008,118.44
6/18/2008,118.44
6/19/2008,118.44
6/20/2008,118.44
6/21/2008,118.44
6/22/2008,118.44
6/23/2008,118.84
6/24/2008,118.84
6/25/2008,118.84
6/26/2008,118.84
6/27/2008,118.84
6/28/2008,118.84
6/29/2008,118.84
6/30/2008,119.28
7/1/2008,119.28
7/2/2008,119.28
7/3/2008,119.28
7/4/2008,119.28
7/5/2008,119.28
7/6/2008,119.28
7/7/2008,119.44
7/8/2008,119.44
7/9/2008,119.44
7/10/2008,119.44
7/11/2008,119.44
7/12/2008,119.44
7/13/2008,119.44
7/14/2008,119.4
7/15/2008,119.4
7/16/2008,119.4
7/17/2008,119.4
7/18/2008,119.4
7/19/2008,119.4
7/20/2008,119.4
7/21/2008,116.91
